ID	Qstart	Qend	Sstart	Send
5191	5191	1015467	1016172	3734306	3735011
5192	5192	74493	75198	3976117	3976822
5193	5193	1015467	1016171	4024632	4025336
5194	5194	1015467	1016171	349823	350527
5195	5195	1015467	1016171	763171	763875
5196	5196	1015467	1016179	1026063	1026776
5197	5197	1015467	1016180	1230548	1231262
5198	5198	1015467	1016171	1473478	1474182
5199	5199	1015467	1016171	2688175	2688879
5200	5200	1015467	1016171	2807435	2808139
5201	5201	1015467	1016171	3116699	3117403
5202	5202	24104	24805	4026510	4027211
5203	5203	1015467	1016173	4506421	4507127
5204	5204	1015467	1016173	2061119	2061826
5205	5205	1015467	1016171	2070282	2070986
5206	5206	1912259	1912959	2228674	2229374
5207	5207	1833140	1833855	2900797	2901512
5208	5208	1015467	1016172	3004657	3005362
5209	5209	1015467	1016167	3946315	3947015
5210	5210	1015467	1016173	4064947	4065654
5211	5211	1015467	1016170	4594742	4595445
5212	5212	1015467	1016172	1330645	1331350
5213	5213	1015467	1016187	3233939	3234659
5214	5214	1015467	1016167	116557	117257
5215	5215	1053478	1054176	539563	540261
5216	5216	1015467	1016173	989322	990029
5217	5217	1015467	1016173	1222813	1223519
5218	5218	1955065	1955775	2185841	2186551
5219	5219	1015467	1016172	2313245	2313950
5220	5220	1015467	1016167	2677967	2678667
5221	5221	1015467	1016200	3520475	3521211
5222	5222	1015467	1016174	893872	894579
5223	5223	1015467	1016171	2305848	2306552
5224	5224	1015467	1016170	3287306	3288009
5225	5225	1015467	1016166	3784332	3785031
5226	5226	1015467	1016167	2023124	2023824
5227	5227	1015467	1016172	2900808	2901513
5228	5228	2674147	2676194	2024617	2026668
5229	5229	218460	219639	3716995	3718173
5230	5230	4366775	4367729	3875341	3876294
5231	5231	3061549	3062261	2523972	2524684
5232	5232	2945071	2945759	2911460	2912148
5233	5233	4367317	4368270	3874799	3875753
5234	5234	1835846	1836530	2303162	2303846
5235	5235	259176	259866	3666097	3666787
5236	5236	966657	967336	625183	625862
5237	5237	924236	924915	667617	668296
5238	5238	1966750	1967428	2174179	2174857
5239	5239	2970830	2971508	2885546	2886224
5240	5240	1106617	1107293	486396	487072
5241	5241	1968947	1969622	2171985	2172660
5242	5242	4140281	4140961	4440043	4440723
5243	5243	221912	222582	4062769	4063439
5244	5244	989128	989796	602714	603382
5245	5245	1072191	1072858	520851	521518
5246	5246	3024198	3024863	2833485	2834150
5247	5247	75217	75881	3975434	3976098
5248	5248	2793408	2794113	250238	250931
5249	5249	1133690	1134586	419069	419946
5250	5250	1105020	1105682	488015	488677
5251	5251	1867324	1867986	2273665	2274327
5252	5252	252289	252951	3673012	3673674
5253	5253	1049727	1050387	543352	544012
5254	5254	2967427	2968091	2888965	2889628
5255	5255	1892063	1892720	2248916	2249573
5256	5256	1925773	1926429	2215218	2215874
5257	5257	363664	364318	3562321	3562975
5258	5258	21832	22482	4028833	4029483
5259	5259	957499	958146	634379	635026
5260	5260	1845983	1846630	2295021	2295668
5261	5261	1045841	1046487	547252	547898
5262	5262	1903187	1903832	2237804	2238449
5263	5263	156882	157527	4125864	4126509
5264	5264	262999	263642	3662322	3662965
5265	5265	1948254	1948894	2192722	2193362
5266	5266	1090665	1091310	502374	503019
5267	5267	1960694	1961329	2180286	2180921
5268	5268	3060651	3061283	2524968	2525600
5269	5269	893810	894452	698080	698722
5270	5270	281372	281999	3643965	3644592
5271	5271	649317	650995	2379873	2381551
5272	5272	2796549	2797173	244889	245513
5273	5273	983895	984524	607994	608623
5274	5274	1877728	1878348	2263288	2263908
5275	5275	871772	872390	720143	720761
5276	5276	1022805	1023421	570338	570954
5277	5277	3115216	3115843	2471012	2471639
5278	5278	823112	823726	472260	472874
5279	5279	3955751	3956374	4619263	4619886
5280	5280	47264	47893	4003423	4004051
5281	5281	984525	985137	607381	607993
5282	5282	1065953	1066587	522157	522790
5283	5283	282063	282676	3643285	3643898
5284	5284	4152513	4153123	4427898	4428508
5285	5285	823156	824672	4460000	4461516
5286	5286	1070948	1071581	527152	527786
5287	5287	1968335	1968943	2172664	2173272
5288	5288	301104	301735	3624940	3625570
5289	5289	2914698	2915305	2941929	2942536
5290	5290	120740	121347	3930986	3931593
5291	5291	1836551	1837157	2302535	2303141
5292	5292	215580	216186	4069164	4069770
5293	5293	171014	171618	4111773	4112377
5294	5294	1891453	1892064	2249572	2250183
5295	5295	374243	374846	3552503	3553106
5296	5296	964873	965481	627038	627646
5297	5297	354718	355318	3571321	3571921
5298	5298	903424	904023	688509	689108
5299	5299	267797	268396	3657568	3658167
5300	5300	932116	932718	659813	660415
5301	5301	1042308	1042905	550834	551431
5302	5302	1016546	1017160	577309	577923
5303	5303	1728528	1729127	4594861	4595459
5304	5304	1728528	1729129	763291	763891
5305	5305	3836316	3836917	3250935	3251535
5306	5306	3836319	3836917	4203109	4203706
5307	5307	1728528	1729125	1230536	1231132
5308	5308	1728528	1729125	2061242	2061838
5309	5309	3836320	3836917	2606453	2607049
5310	5310	1728528	1729125	2737560	2738156
5311	5311	1728528	1729125	3287425	3288021
5312	5312	1728528	1729125	3389509	3390105
5313	5313	1728528	1729125	3520463	3521059
5314	5314	3962645	3963241	4612403	4612999
5315	5315	3836321	3836917	349943	350538
5316	5316	3836321	3836917	830603	831198
5317	5317	3836321	3836917	905096	905691
5318	5318	3836321	3836917	927176	927771
5319	5319	1728528	1729126	1026192	1026789
5320	5320	3836321	3836917	1197232	1197827
5321	5321	3836321	3836917	1473598	1474193
5322	5322	3836321	3836917	1735372	1735967
5323	5323	1888252	1888844	2252792	2253384
5324	5324	1728528	1729129	2305832	2306432
5325	5325	1728528	1729126	2677954	2678551
5326	5326	1728528	1729124	2688164	2688759
5327	5327	3836321	3836917	2793984	2794579
5328	5328	1728528	1729124	2807424	2808019
5329	5329	3836321	3836917	3116688	3117283
5330	5330	1728528	1729124	3233928	3234523
5331	5331	3677919	3678519	3409625	3410226
5332	5332	4468499	4469096	3409628	3410226
5333	5333	3836321	3836917	3734295	3734890
5334	5334	1728528	1729129	3784316	3784916
5335	5335	3836321	3836917	3946431	3947026
5336	5336	1728528	1729124	4064936	4065531
5337	5337	153881	154473	4128918	4129510
5338	5338	1728528	1729125	106782	107378
5339	5339	1728528	1729125	116673	117269
5340	5340	1728528	1729125	173336	173932
5341	5341	1728528	1729125	181423	182019
5342	5342	1728528	1729138	1197232	1197841
5343	5343	1728528	1729125	1222935	1223531
5344	5344	1728528	1729125	1821804	1822400
5345	5345	1728528	1729125	2313233	2313829
5346	5346	3836320	3836917	2595511	2596107
5347	5347	1728528	1729125	3124201	3124797
5348	5348	1728528	1729125	3244208	3244804
5349	5349	1825863	1826468	3409620	3410226
5350	5350	4064413	4065009	3409629	3410226
5351	5351	3335055	3335651	3409629	3410226
5352	5352	3345997	3346593	3409629	3410226
5353	5353	1728528	1729125	3831860	3832456
5354	5354	1728528	1729126	3946431	3947028
5355	5355	157635	158232	4125153	4125750
5356	5356	3836320	3836917	4506543	4507139
5357	5357	3836321	3836917	106782	107377
5358	5358	3836321	3836917	116673	117268
5359	5359	3836321	3836917	173337	173932
5360	5360	3836321	3836917	181423	182018
5361	5361	1728528	1729124	223079	223674
5362	5362	3836321	3836917	223079	223674
5363	5363	1023883	1024473	569286	569876
5364	5364	3836321	3836917	578418	579013
5365	5365	1728528	1729125	830602	831198
5366	5366	1728528	1729129	893995	894594
5367	5367	1728528	1729125	905096	905692
5368	5368	1728528	1729125	927176	927772
5369	5369	3836321	3836917	989445	990040
5370	5370	1728528	1729124	989445	990040
5371	5371	3836321	3836917	1026192	1026787
5372	5372	3836321	3836917	1141972	1142567
5373	5373	1728528	1729124	1141972	1142567
5374	5374	3836321	3836917	1222935	1223530
5375	5375	1728528	1729125	1473598	1474194
5376	5376	3836321	3836917	1821804	1822399
5377	5377	1878573	1879163	2262473	2263063
5378	5378	3836321	3836917	2305837	2306432
5379	5379	3836321	3836917	2313234	2313829
5380	5380	1728528	1729124	2595511	2596106
5381	5381	3836321	3836917	2677956	2678551
5382	5382	1728528	1729125	2793983	2794579
5383	5383	2979873	2980463	2876573	2877163
5384	5384	1728528	1729124	3004646	3005241
5385	5385	3836321	3836917	3124202	3124797
5386	5386	3836321	3836917	3244209	3244804
5387	5387	1728528	1729125	3250939	3251535
5388	5388	3098304	3098902	3409627	3410226
5389	5389	103347	103942	3409630	3410226
5390	5390	366838	367433	3409630	3410226
5391	5391	4196650	4197245	3409630	3410226
5392	5392	578376	578971	3409630	3410226
5393	5393	628060	628655	3409630	3410226
5394	5394	785296	785891	3409630	3410226
5395	5395	3714198	3714793	3409630	3410226
5396	5396	3556772	3557367	3409630	3410226
5397	5397	1244799	1245394	3409630	3410226
5398	5398	3242750	3243345	3409630	3410226
5399	5399	1626436	1627031	3409630	3410226
5400	5400	2955669	2956264	3409630	3410226
5401	5401	2691695	2692290	3409630	3410226
5402	5402	2637216	2637811	3409630	3410226
5403	5403	2390395	2390990	3409630	3410226
5404	5404	2304005	2304600	3409630	3410226
5405	5405	2293821	2294416	3409630	3410226
5406	5406	2599109	2599704	3409630	3410226
5407	5407	2039701	2040296	3409630	3410226
5408	5408	1833260	1833855	3409630	3410226
5409	5409	1818142	1818737	3409630	3410226
5410	5410	1618834	1619429	3409630	3410226
5411	5411	1593167	1593762	3409630	3410226
5412	5412	1537901	1538496	3409630	3410226
5413	5413	3153099	3153694	3409630	3410226
5414	5414	3202520	3203115	3409630	3410226
5415	5415	1420160	1420755	3409630	3410226
5416	5416	3259644	3260239	3409630	3410226
5417	5417	1383450	1384045	3409630	3410226
5418	5418	3273084	3273679	3409630	3410226
5419	5419	1321243	1321838	3409630	3410226
5420	5420	1310169	1310764	3409630	3410226
5421	5421	3417498	3418093	3409630	3410226
5422	5422	3427706	3428301	3409630	3410226
5423	5423	1177472	1178067	3409630	3410226
5424	5424	3541719	3542314	3409630	3410226
5425	5425	3548540	3549135	3409630	3410226
5426	5426	3660912	3661507	3409630	3410226
5427	5427	3671193	3671788	3409630	3410226
5428	5428	3816219	3816814	3409630	3410226
5429	5429	757590	758185	3409630	3410226
5430	5430	756880	757475	3409630	3410226
5431	5431	3947138	3947733	3409630	3410226
5432	5432	3980200	3980795	3409630	3410226
5433	5433	586411	587006	3409630	3410226
5434	5434	519764	520359	3409630	3410226
5435	5435	509873	510468	3409630	3410226
5436	5436	4226285	4226880	3409630	3410226
5437	5437	4276311	4276906	3409630	3410226
5438	5438	4323814	4324409	3409630	3410226
5439	5439	300525	301120	3409630	3410226
5440	5440	219820	220415	3409630	3410226
5441	5441	26099	26694	3409630	3410226
5442	5442	3836321	3836917	3784321	3784916
5443	5443	3836321	3836917	3831861	3832456
5444	5444	69950	70546	3980769	3981365
5445	5445	1728528	1729124	4024621	4025216
5446	5446	3836321	3836917	4024621	4025216
5447	5447	1728528	1729124	4506543	4507138
5448	5448	1728528	1729124	349943	350538
5449	5449	3836321	3836917	763291	763886
5450	5450	3836321	3836917	1230537	1231132
5451	5451	3836321	3836917	1330766	1331361
5452	5452	1728528	1729124	1735372	1735967
5453	5453	3836321	3836917	2061242	2061837
5454	5454	1728528	1729125	2070270	2070866
5455	5455	1728528	1729124	2606454	2607049
5456	5456	3836321	3836917	2688164	2688759
5457	5457	3836321	3836917	2737561	2738156
5458	5458	3836321	3836917	2807424	2808019
5459	5459	1728528	1729124	3116688	3117283
5460	5460	3836321	3836917	3233928	3234523
5461	5461	3836321	3836917	3287425	3288020
5462	5462	3836321	3836917	3389510	3390105
5463	5463	3836321	3836917	3520464	3521059
5464	5464	1728528	1729124	3734295	3734890
5465	5465	3836321	3836917	4064936	4065531
5466	5466	1728528	1729124	4203109	4203704
5467	5467	3836321	3836917	4594861	4595456
5468	5468	3836321	3836917	2023113	2023708
5469	5469	3836321	3836917	2070271	2070866
5470	5470	1861098	1861686	2279965	2280553
5471	5471	1728528	1729124	578418	579013
5472	5472	1728528	1729126	2023111	2023708
5473	5473	3836321	3836917	3004646	3005241
5474	5474	2646244	2646839	3409630	3410226
5475	5475	1728528	1729124	2900797	2901392
5476	5476	3836321	3836917	893995	894590
5477	5477	818261	818845	477141	477725
5478	5478	3059796	3060380	2525903	2526487
5479	5479	3836321	3836917	2900797	2901392
5480	5480	98899	99488	3951825	3952414
5481	5481	944172	944753	647772	648353
5482	5482	102768	103348	3947025	3947605
5483	5483	1015467	1016051	3409641	3410226
5484	5484	98320	98899	3952414	3952993
5485	5485	1126066	1127060	409244	410247
5486	5486	1063987	1064563	529176	529752
5487	5487	1047304	1047879	545860	546435
5488	5488	348198	348773	3577866	3578441
5489	5489	1122427	1123430	412883	413877
5490	5490	245151	245728	4039626	4040204
5491	5491	1123711	1124408	414176	414873
5492	5492	815823	816395	479607	480179
5493	5493	1064622	1065232	1271680	1272290
5494	5494	264442	265014	3660950	3661522
5495	5495	3002898	3003482	2854866	2855451
5496	5496	315094	315658	3611017	3611581
5497	5497	995970	996535	595975	596540
5498	5498	1967745	1968326	2173281	2173862
5499	5499	4440045	4441216	4174082	4175253
5500	5500	4439466	4440637	4174661	4175832
5501	5501	273789	274350	3651614	3652175
5502	5502	33013	33569	4017746	4018302
5503	5503	1887696	1888251	2253385	2253940
5504	5504	2914110	2914700	2942534	2943125
5505	5505	334710	335265	3591375	3591930
5506	5506	371825	372376	3554973	3555524
5507	5507	2903287	2903837	2953399	2953949
5508	5508	2797173	2797720	244341	244888
5509	5509	3025182	3025729	2832613	2833160
5510	5510	1902579	1903125	2238511	2239057
5511	5511	3111729	3112281	2474575	2475127
5512	5512	121570	122110	3930224	3930764
5513	5513	3042600	3043139	2815207	2815746
5514	5514	1039199	1039737	554002	554540
5515	5515	1870803	1871358	2270292	2270848
5516	5516	379517	380057	3546982	3547522
5517	5517	4156193	4156729	4424292	4424828
5518	5518	1667500	1668110	528507	529117
5519	5519	988581	989127	603383	603930
5520	5520	2984106	2984650	2873709	2874253
5521	5521	277836	278369	3647595	3648128
5522	5522	997471	998024	594486	595039
5523	5523	1042907	1043435	550304	550832
5524	5524	129065	129593	4153799	4154327
5525	5525	4140969	4141497	4439507	4440035
5526	5526	971937	972461	620057	620581
5527	5527	3346193	3346736	2113628	2114173
5528	5528	284834	285357	3640607	3641130
5529	5529	26695	27215	4024100	4024620
5530	5530	219902	220424	683885	684407
5531	5531	87605	88124	3963191	3963710
5532	5532	908125	908647	4064927	4065449
5533	5533	1127359	1128056	410528	411225
5534	5534	1593022	1593567	2113629	2114173
5535	5535	3427901	3428427	2113646	2114173
5536	5536	1415351	1415903	288672	289224
5537	5537	3678119	3678671	2113622	2114173
5538	5538	1537774	1538301	2113646	2114173
5539	5539	4324009	4324530	2113651	2114173
5540	5540	3259839	3260360	2113651	2114173
5541	5541	1015651	1016172	2113651	2114173
5542	5542	344369	344885	3581754	3582270
5543	5543	911185	911700	680832	681347
5544	5544	756725	757280	2113621	2114173
5545	5545	628255	628778	2113649	2114173
5546	5546	586291	586811	2113652	2114173
5547	5547	3671388	3671908	2113652	2114173
5548	5548	3548735	3549255	2113652	2114173
5549	5549	2646439	2646959	2113652	2114173
5550	5550	2303885	2304405	2113652	2114173
5551	5551	2390275	2390795	2113652	2114173
5552	5552	1244994	1245514	2113652	2114173
5553	5553	4468379	4468899	2113652	2114173
5554	5554	400480	400998	3526038	3526556
5555	5555	366837	367351	683893	684407
5556	5556	628059	628573	683893	684407
5557	5557	2955751	2956265	683893	684407
5558	5558	3153098	3153612	683893	684407
5559	5559	1383532	1384046	683893	684407
5560	5560	3273083	3273597	683893	684407
5561	5561	756962	757476	683893	684407
5562	5562	1818002	1818542	2113633	2114173
5563	5563	785491	786010	2113653	2114173
5564	5564	4064294	4064813	2113653	2114173
5565	5565	908125	908639	2807423	2807937
5566	5566	2905078	2905592	2951644	2952158
5567	5567	2902752	2903266	2953970	2954484
5568	5568	908125	908639	3004645	3005159
5569	5569	1321325	1321845	683888	684407
5570	5570	2637298	2637814	683891	684407
5571	5571	4196732	4197245	683894	684407
5572	5572	578376	578889	683894	684407
5573	5573	3714280	3714793	683894	684407
5574	5574	3556854	3557367	683894	684407
5575	5575	3335137	3335650	683894	684407
5576	5576	3242832	3243345	683894	684407
5577	5577	1626436	1626949	683894	684407
5578	5578	2293903	2294416	683894	684407
5579	5579	1825945	1826458	683894	684407
5580	5580	1728611	1729124	683894	684407
5581	5581	1618916	1619429	683894	684407
5582	5582	3098307	3098820	683894	684407
5583	5583	3202520	3203033	683894	684407
5584	5584	1420242	1420755	683894	684407
5585	5585	1310251	1310764	683894	684407
5586	5586	3417498	3418011	683894	684407
5587	5587	1177554	1178067	683894	684407
5588	5588	3660912	3661425	683894	684407
5589	5589	3816219	3816732	683894	684407
5590	5590	3947138	3947651	683894	684407
5591	5591	3980200	3980713	683894	684407
5592	5592	519846	520359	683894	684407
5593	5593	509955	510468	683894	684407
5594	5594	4276311	4276824	683894	684407
5595	5595	300607	301120	683894	684407
5596	5596	26181	26694	683894	684407
5597	5597	908122	908638	763370	763886
5598	5598	908122	908643	1142051	1142572
5599	5599	908125	908638	1230537	1231050
5600	5600	908122	908638	1330845	1331361
5601	5601	908122	908638	2061321	2061837
5602	5602	4226480	4227016	2113636	2114173
5603	5603	2955545	2956069	2113648	2114173
5604	5604	300404	300925	2113651	2114173
5605	5605	3816414	3816935	2113651	2114173
5606	5606	1626631	1627152	2113651	2114173
5607	5607	3556651	3557172	2113651	2114173
5608	5608	578571	579092	2113651	2114173
5609	5609	908125	908644	2688157	2688677
5610	5610	908125	908638	2737561	2738074
5611	5611	908125	908638	3233928	3234441
5612	5612	908122	908638	3287504	3288020
5613	5613	908125	908638	3389510	3390023
5614	5614	908125	908638	3520464	3520977
5615	5615	908125	908640	4024619	4025134
5616	5616	908122	908638	4594940	4595456
5617	5617	908125	908639	223078	223592
5618	5618	1537983	1538504	683886	684407
5619	5619	908122	908639	989524	990041
5620	5620	103542	104068	2113646	2114173
5621	5621	25979	26499	2113652	2114173
5622	5622	757470	757990	2113652	2114173
5623	5623	3541914	3542434	2113652	2114173
5624	5624	1177352	1177872	2113652	2114173
5625	5625	3153294	3153814	2113652	2114173
5626	5626	2039581	2040101	2113652	2114173
5627	5627	3242630	3243150	2113652	2114173
5628	5628	3334935	3335455	2113652	2114173
5629	5629	908122	908638	106861	107377
